1059173606	20210818	202108	2021	2021.6247											MED	NEWS OUTLET						MED			1	080	080	08	2	5.0	1	1	1	-8.10810810810811	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818154500	https://www.insurancejournal.com/news/southeast/2022/08/18/681017.htm
1059173607	20210818	202108	2021	2021.6247											USA	UNITED STATES	USA								1	080	080	08	2	5.0	1	1	1	-8.10810810810811	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20220818154500	https://www.insurancejournal.com/news/southeast/2022/08/18/681017.htm
1059173608	20210818	202108	2021	2021.6247	ARG	BUENOS AIRES	ARG								USA	DENVER	USA								1	036	036	03	1	4.0	10	1	10	1.73160173160174	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220818154500	https://www.finanznachrichten.de/nachrichten-2022-08/56845672-denver-to-host-inaugural-cities-summit-of-the-americas-in-april-2023-020.htm
1059173609	20210818	202108	2021	2021.6247	IND	WEST BENGAL	IND																		1	082	082	08	2	5.0	5	1	5	-5.74712643678161	0								0								0								20220818154500	https://www.thehindu.com/news/national/no-action-on-tmc-rebel-sisir-adhikaris-disqualification-more-than-17-months-after-the-party-moved-the-petition/article65783781.ece
1059173610	20210818	202108	2021	2021.6247	ISR	ISRAEL	ISR								DEU	GERMANY	DEU								1	130	130	13	3	-4.4	4	1	4	-6.68896321070234	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818154500	https://ejpress.org/new-report-shows-that-abbascomments-in-berlin-are-part-of-growing-trend-of-global-holocaust-trivialization-and-appropriation/
1059173611	20210818	202108	2021	2021.6247	PSE	PALESTINIAN	PSE								DEU	BERLIN	DEU								1	130	130	13	3	-4.4	4	1	4	-6.68896321070234	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818154500	https://ejpress.org/new-report-shows-that-abbascomments-in-berlin-are-part-of-growing-trend-of-global-holocaust-trivialization-and-appropriation/
1059173612	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								ARG	ARGENTINA	ARG								1	036	036	03	1	4.0	2	1	2	1.73160173160174	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220818154500	https://www.finanznachrichten.de/nachrichten-2022-08/56845672-denver-to-host-inaugural-cities-summit-of-the-americas-in-april-2023-020.htm
1059173613	20210818	202108	2021	2021.6247	USA	DENVER	USA								ARG	BUENOS AIRES	ARG								1	036	036	03	1	4.0	8	1	8	1.73160173160174	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220818154500	https://www.finanznachrichten.de/nachrichten-2022-08/56845672-denver-to-host-inaugural-cities-summit-of-the-americas-in-april-2023-020.htm
1059173614	20220719	202207	2022	2022.5452											POL	POLAND	POL								1	031	031	03	1	5.2	4	1	4	2.09481808158765	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220818154500	https://www.wgtatv.com/i/president-yoon-wants-south-korea-to-become-one-of-worlds-top-weapons-suppliers/
1059173615	20220719	202207	2022	2022.5452											POL	POLAND	POL								1	031	031	03	1	5.2	5	1	5	2.09481808158765	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220818154500	https://www.wgtatv.com/i/president-yoon-wants-south-korea-to-become-one-of-worlds-top-weapons-suppliers/
