1060193689	20120827	201208	2012	2012.6493	BUS	INDUSTRY						BUS													1	111	111	11	3	-2.0	10	1	10	0.39011703511054	4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	0								4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	20220825193000	https://www.thedailystar.net/tech-startup/news/palki-affordable-locally-assembled-electric-vehicle-its-way-3103341
1060193690	20120827	201208	2012	2012.6493	ISR	ISRAEL	ISR								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	3	1	3	-3.91061452513966	1	Iran	IR	IR		32	53	IR	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220825193000	https://www.washingtonpost.com/world/syrian-state-media-2-civilians-wounded-in-israeli-strikes/2022/08/25/1b15f3b0-249f-11ed-a72f-1e7149072fbc_story.html
1060193691	20210825	202108	2021	2021.6438											LVA	LATVIA	LVA								1	042	042	04	1	1.9	10	1	10	1.29533678756477	0								4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220825193000	https://www.schengenvisainfo.com/news/latvia-registers-nearly-250k-visitors-in-june-twice-more-than-in-2021/
1060193692	20210825	202108	2021	2021.6438											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.16027088036117	0								3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193693	20210825	202108	2021	2021.6438											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.50877192982456	0								3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	1	Austria	AU	AU		47.333333	13.333333	AU	20220825193000	https://menafn.com/1104756974/For-The-First-Time-James-Turrell-Is-Installing-A-Skyspace-At-A-Childrens-School-In-ManhattanAnd-The-Public-Can-Visit-Too
1060193694	20210825	202108	2021	2021.6438											USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	2	4	3.33452140509286	0								3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193695	20210825	202108	2021	2021.6438	BUS	ENTREPRENEUR						BUS			EDU	STUDENT						EDU			0	172	172	17	4	-5.0	10	2	10	-3.77358490566038	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825193000	https://www.californiatelegraph.com/news/272666716/kim-kardashian-beats-hillary-clinton
1060193696	20210825	202108	2021	2021.6438	CHRPRO310	QUAKER				CHR	PRO				CHRPRO310EDU	QUAKER				CHR	PRO	EDU			1	036	036	03	1	4.0	5	2	5	3.29967130014653	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193697	20210825	202108	2021	2021.6438	CHRPRO310	QUAKER				CHR	PRO				CHRPRO310EDU	QUAKER				CHR	PRO	EDU			1	036	036	03	1	4.0	1	1	1	3.50877192982456	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	1	Austria	AU	AU		47.333333	13.333333	AU	20220825193000	https://menafn.com/1104756974/For-The-First-Time-James-Turrell-Is-Installing-A-Skyspace-At-A-Childrens-School-In-ManhattanAnd-The-Public-Can-Visit-Too
1060193698	20210825	202108	2021	2021.6438	CHRPRO310	QUAKER				CHR	PRO				CHRPRO310EDU	QUAKER				CHR	PRO	EDU			1	046	046	04	1	7.0	2	2	2	3.33452140509286	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193699	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			CHRPRO310	QUAKER				CHR	PRO				1	036	036	03	1	4.0	5	2	5	3.29967130014653	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193700	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			CHRPRO310	QUAKER				CHR	PRO				1	036	036	03	1	4.0	1	1	1	3.50877192982456	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	1	Austria	AU	AU		47.333333	13.333333	AU	20220825193000	https://menafn.com/1104756974/For-The-First-Time-James-Turrell-Is-Installing-A-Skyspace-At-A-Childrens-School-In-ManhattanAnd-The-Public-Can-Visit-Too
1060193701	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			CHRPRO310	QUAKER				CHR	PRO				1	046	046	04	1	7.0	2	2	2	3.33452140509286	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193702	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.16027088036117	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
1060193703	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.50877192982456	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	1	Austria	AU	AU		47.333333	13.333333	AU	20220825193000	https://menafn.com/1104756974/For-The-First-Time-James-Turrell-Is-Installing-A-Skyspace-At-A-Childrens-School-In-ManhattanAnd-The-Public-Can-Visit-Too
1060193704	20210825	202108	2021	2021.6438	CHRPRO310EDU	QUAKER				CHR	PRO	EDU			USA	UNITED STATES	USA								1	046	046	04	1	7.0	5	2	5	3.3693715100392	3	Friends Seminary, New York, United States	US	USNY	NY061	40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	3	Friends Seminary, New York, United States	US	USNY		40.7339	-73.9853	2569043	20220825193000	https://news.artnet.com/art-world/for-the-first-time-james-turrell-is-installing-a-skyspace-at-a-childrens-school-in-manhattan-and-the-public-can-visit-too-2164735
