1060151599	20210825	202108	2021	2021.6438	AGR	FARMER						AGR													1	150	150	15	4	-7.2	10	1	10	-3.13253012048193	0								0								0								20220825141500	https://www.farminguk.com/news/farmers-warned-as-cost-of-land-rover-defender-theft-rockets_61012.html
1060151600	20210825	202108	2021	2021.6438	IRQ	IRAQ	IRQ																		1	090	090	09	2	-2.0	10	1	10	-3.55805243445693	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220825141500	https://www.dw.com/en/texas-drought-reveals-million-year-old-dinosaur-footprints/a-62923672
1060151601	20210825	202108	2021	2021.6438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	154	154	15	4	-7.2	8	1	8	-3.37078651685394	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825141500	http://www.msn.com/en-nz/news/world/ukraine-putin-orders-another-137-000-russia-troops-amid-reports-of-heavy-casualties/ar-AA115C1z
1060151602	20220726	202207	2022	2022.5644	BHSGOVMED	BAHAMA	BHS					GOV	MED		GOV	GOVERNMENT						GOV			0	1712	171	17	4	-9.2	1	1	1	-1.25899280575539	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20220825141500	http://www.tribune242.com/news/2022/aug/25/1200-more-hurricane-victims-have-asked-govt-help/
1060151603	20220726	202207	2022	2022.5644	BUS	BUSINESS						BUS													0	051	051	05	1	3.4	10	1	10	1.17130307467057	4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	0								4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	20220825141500	https://www.am-online.com/news/manufacturer/2022/08/25/mg-motor-uk-network-will-have-capacity-for-90-000-sales-by-end-of-2022
1060151604	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV													0	1712	171	17	4	-9.2	2	1	2	-1.25899280575539	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20220825141500	http://www.tribune242.com/news/2022/aug/25/1200-more-hurricane-victims-have-asked-govt-help/
1060151605	20220726	202207	2022	2022.5644	GOVMED	TRANSPORT MINIST						GOV	MED		GOV	GOVERNMENT						GOV			0	1712	171	17	4	-9.2	1	1	1	-1.25899280575539	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20220825141500	http://www.tribune242.com/news/2022/aug/25/1200-more-hurricane-victims-have-asked-govt-help/
1060151606	20220726	202207	2022	2022.5644	JPN	SAITAMA	JPN								MNCJPN	HONDA	JPN					MNC			1	043	043	04	1	2.8	10	1	10	-6.91823899371069	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	20220825141500	https://www.autonews.com/automakers-suppliers/honda-grapples-production-headaches-japan-china
1060151607	20220726	202207	2022	2022.5644	MNCJPN	HONDA	JPN					MNC			JPN	SAITAMA	JPN								1	042	042	04	1	1.9	10	1	10	-6.91823899371069	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220825141500	https://www.autonews.com/automakers-suppliers/honda-grapples-production-headaches-japan-china
1060151608	20220818	202208	2022	2022.6247	GOV	MINIST						GOV			IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	2.40112994350283	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	5	Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	20220825141500	https://www.anglocelt.ie/2022/08/25/tanaiste-cuts-ribbon-at-new-centre-for-adults-with-autism/
