1060181532	20210825	202108	2021	2021.6438											AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	6.18556701030928	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220825180000	https://finance.yahoo.com/news/sollio-cooperative-group-reveals-winner-171500534.html
1060181533	20210825	202108	2021	2021.6438											MNCUSA	DISNEY	USA					MNC			1	061	061	06	2	6.4	10	1	10	1.53061224489796	0								1	France	FR	FR		46	2	FR	1	United States	US	US		39.828175	-98.5795	US	20220825180000	https://www.c21media.net/news/netflixs-annual-ad-revenue-in-west-europe-to-hit-1-9bn-by-2027-ampere-forecasts/
1060181534	20210825	202108	2021	2021.6438	LEG	CONGRESS						LEG			AFG	AFGHANISTAN	AFG								1	160	160	16	4	-4.0	6	1	6	0	1	Afghanistan	AF	AF		33	66	AF	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825180000	https://www.eastidahonews.com/2022/08/idaho-brought-hundreds-of-afghans-to-safety-will-they-be-allowed-to-stay/
1060181535	20210825	202108	2021	2021.6438	LEG	CONGRESS						LEG			AFG	AFGHANISTAN	AFG								1	160	160	16	4	-4.0	4	1	4	0	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825180000	https://www.eastidahonews.com/2022/08/idaho-brought-hundreds-of-afghans-to-safety-will-they-be-allowed-to-stay/
1060181536	20210825	202108	2021	2021.6438	MIL	AIR FORCE						MIL			CVL	CIVILIAN						CVL			0	020	020	02	1	3.0	10	1	10	0.492206726825271	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825180000	https://breakingdefense.com/2022/08/avoiding-empty-cockpits-addressing-the-air-forces-pilot-shortage-problem/
1060181537	20210825	202108	2021	2021.6438	MNCUSA	NETFLIX	USA					MNC													1	020	020	02	1	3.0	10	1	10	1.53061224489796	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220825180000	https://www.c21media.net/news/netflixs-annual-ad-revenue-in-west-europe-to-hit-1-9bn-by-2027-ampere-forecasts/
1060181538	20210825	202108	2021	2021.6438	OPP	OPPOSITION PARTY						OPP													1	020	020	02	1	3.0	5	1	5	-1.4	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	0								5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20220825180000	https://www.deccanherald.com/national/national-politics/cpim-congress-call-for-unified-opposition-in-tripura-trinamool-keeps-mum-1139317.html
1060181539	20210825	202108	2021	2021.6438	USA	WISCONSIN	USA								EDUEDU	COLLEGE						EDU	EDU		1	071	071	07	2	7.4	5	1	5	5.07462686567164	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20220825180000	https://cbs58.com/news/49th-mexican-fiesta-greets-you-with-a-new-colorful-woven-sky-and-pan-de-feria
1060181540	20220726	202207	2022	2022.5644	CHN	CANTON	CHN								CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	2	1	2	1.23839009287926	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825180000	https://www.cantonrep.com/story/news/local/north-canton/2022/08/25/spirit-of-oktoberfest-coming-to-north-canton-with-new-festival/65412433007/
1060181541	20220726	202207	2022	2022.5644	CVL	RESIDENTS						CVL			CHN	CANTON	CHN								0	042	042	04	1	1.9	2	1	2	1.23839009287926	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825180000	https://www.cantonrep.com/story/news/local/north-canton/2022/08/25/spirit-of-oktoberfest-coming-to-north-canton-with-new-festival/65412433007/
1060181542	20220726	202207	2022	2022.5644	EDU	SCHOOL						EDU													1	143	143	14	3	-6.5	60	6	60	-7.49087137665217	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825180000	https://www.chron.com/news/article/Suit-District-defamed-teacher-over-Jan-6-Trump-17398018.php
1060181543	20220726	202207	2022	2022.5644	EDU	SCHOOL						EDU			MNCKOR	SAMSUNG	KOR					MNC			0	033	033	03	1	5.2	10	1	10	3.55191256830601	3	Williamson County, Texas, United States	US	USTX	TX491	30.6502	-97.6003	1384031	3	Williamson County, Texas, United States	US	USTX		30.6502	-97.6003	1384031	3	Williamson County, Texas, United States	US	USTX		30.6502	-97.6003	1384031	20220825180000	https://www.statesman.com/story/news/local/2022/08/25/samsung-donation-1-million-taylor-school-district-charity-non-profit/65418441007/
1060181544	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													1	043	043	04	1	2.8	5	1	5	-0.56100981767181	3	Kissimmee, Florida, United States	US	USFL	FL097	28.292	-81.4076	285145	0								3	Kissimmee, Florida, United States	US	USFL	FL097	28.292	-81.4076	285145	20220825180000	http://www.orlandosentinel.com/business/tourism/os-bz-airbnb-anti-party-booking-technology-20220825-2v275bp7czf7fhs3cfpe54s2nm-story.html
1060181545	20220818	202208	2022	2022.6247	BUS	MANUFACTURER						BUS													1	070	070	07	2	7.0	2	1	2	3.55191256830601	3	Williamson County, Texas, United States	US	USTX	TX491	30.6502	-97.6003	1384031	0								3	Williamson County, Texas, United States	US	USTX		30.6502	-97.6003	1384031	20220825180000	https://www.statesman.com/story/news/local/2022/08/25/samsung-donation-1-million-taylor-school-district-charity-non-profit/65418441007/
1060181546	20220818	202208	2022	2022.6247	CZEGOV	CZECH REPUBLIC	CZE					GOV			BLR	BELARUS	BLR								0	026	026	02	1	4.0	1	1	1	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
1060181547	20220818	202208	2022	2022.6247	CZEGOV	CZECH	CZE					GOV			BLR	BELARUS	BLR								0	026	026	02	1	4.0	2	1	2	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Belarus	BO	BO		53	28	BO	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
1060181548	20220818	202208	2022	2022.6247	CZEGOV	CZECH REPUBLIC	CZE					GOV			BLR	BELARUS	BLR								0	030	030	03	1	4.0	1	1	1	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
1060181549	20220818	202208	2022	2022.6247	CZEGOV	CZECH	CZE					GOV			BLR	BELARUS	BLR								0	030	030	03	1	4.0	2	1	2	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Belarus	BO	BO		53	28	BO	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
1060181550	20220818	202208	2022	2022.6247	CZEGOV	CZECH REPUBLIC	CZE					GOV			BLR	BELARUS	BLR								0	160	160	16	4	-4.0	1	1	1	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
1060181551	20220818	202208	2022	2022.6247	CZEGOV	CZECH	CZE					GOV			BLR	BELARUS	BLR								0	160	160	16	4	-4.0	2	1	2	-5.05813953488372	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Belarus	BO	BO		53	28	BO	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825180000	https://www.dailymaverick.co.za/article/2022-08-25-ukraine-latest-putin-orders-army-to-recruit-137000-more-troops/
