1059122056	20210818	202108	2021	2021.6247											CHR	ARCHDIOCESE				CHR					0	020	020	02	1	3.0	3	1	3	-2.45901639344263	0								3	Slidell, Louisiana, United States	US	USLA	LA103	30.2752	-89.7812	1628241	3	Slidell, Louisiana, United States	US	USLA	LA103	30.2752	-89.7812	1628241	20220818093000	https://www.nola.com/news/courts/article_48706962-1e82-11ed-9017-9fc925a06906.html
1059122057	20210818	202108	2021	2021.6247	FRA	LYON	FRA																		1	013	013	01	1	0.4	6	1	6	-1.23203285420944	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20220818093000	https://kildare-nationalist.ie/2022/08/18/monkeypox-limited-supply-of-vaccines-to-treat-only-10-of-high-risk-cohort/
1059122058	20210818	202108	2021	2021.6247	FRA	LYON	FRA								IRL	IRELAND	IRL								1	013	013	01	1	0.4	2	1	2	-1.23203285420944	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818093000	https://kildare-nationalist.ie/2022/08/18/monkeypox-limited-supply-of-vaccines-to-treat-only-10-of-high-risk-cohort/
1059122059	20210818	202108	2021	2021.6247	FRA	FRANCE	FRA								USA	THE US	USA								0	0874	087	08	2	10.0	2	1	2	-2.78745644599303	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818093000	https://www.jamaicaobserver.com/news/china-and-us-spar-over-climate-on-twitter/
1059122060	20210818	202108	2021	2021.6247	FRAELI	FRANCE	FRA					ELI			USA	THE US	USA								0	0874	087	08	2	10.0	2	1	2	-2.78745644599303	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818093000	https://www.jamaicaobserver.com/news/china-and-us-spar-over-climate-on-twitter/
1059122061	20210818	202108	2021	2021.6247	FRAELI	FRANCE	FRA					ELI			USA	AMERICAN	USA								0	110	110	11	3	-2.0	1	1	1	-2.78745644599303	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818093000	https://www.jamaicaobserver.com/news/china-and-us-spar-over-climate-on-twitter/
1059122062	20210818	202108	2021	2021.6247	IRL	IRELAND	IRL																		1	013	013	01	1	0.4	2	1	2	-1.23203285420944	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20220818093000	https://kildare-nationalist.ie/2022/08/18/monkeypox-limited-supply-of-vaccines-to-treat-only-10-of-high-risk-cohort/
1059122063	20210818	202108	2021	2021.6247	PRT	PORTUGUESE	PRT																		0	017	017	01	1	0.0	8	1	8	-0.46260601387818	4	Cascais, Lisboa, Portugal	PO	PO14	24829	38.6974	-9.42314	-2162360	0								4	Cascais, Lisboa, Portugal	PO	PO14	24829	38.6974	-9.42314	-2162360	20220818093000	https://www.telegraph.co.uk/news/2022/08/18/struggles-british-expats-stuck-portuguese-limbo/
1059122064	20210818	202108	2021	2021.6247	PRT	PORTUGUESE	PRT																		0	017	017	01	1	0.0	2	1	2	-0.46260601387818	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Cascais, Lisboa, Portugal	PO	PO14	24829	38.6974	-9.42314	-2162360	20220818093000	https://www.telegraph.co.uk/news/2022/08/18/struggles-british-expats-stuck-portuguese-limbo/
1059122065	20210818	202108	2021	2021.6247	REL	RELIGIOUS GROUP									CHRMAY280	UNIFICATION CHURCH				CHR					0	010	010	01	1	0.0	10	1	10	-4.50704225352113	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220818093000	https://sputniknews.com/20220818/japan-limits-attendance-at-abes-funeral-to-6000-people-reports-say-1099722144.html
1059122066	20210818	202108	2021	2021.6247	UAF	FIGHTER						UAF			MLI	MALIAN	MLI								0	051	051	05	1	3.4	2	1	2	-6.51340996168582	1	Germany	GM	GM		51.5	10.5	GM	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20220818093000	https://www.france24.com/en/africa/20220818-france-rejects-mali-s-accusations-that-it-helped-arm-islamist-fighters
1059122067	20210818	202108	2021	2021.6247	UAF	FIGHTER						UAF			MLIMIL	MALIAN	MLI					MIL			0	051	051	05	1	3.4	6	1	6	-6.51340996168582	1	Germany	GM	GM		51.5	10.5	GM	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20220818093000	https://www.france24.com/en/africa/20220818-france-rejects-mali-s-accusations-that-it-helped-arm-islamist-fighters
1059122068	20210818	202108	2021	2021.6247	USA	THE US	USA																		0	110	110	11	3	-2.0	3	1	3	-2.78745644599303	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								1	United States	US	US		39.828175	-98.5795	US	20220818093000	https://www.jamaicaobserver.com/news/china-and-us-spar-over-climate-on-twitter/
1059122069	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								CHR	ARCHDIOCESE				CHR					0	020	020	02	1	3.0	3	1	3	-2.45901639344263	3	Metairie, Louisiana, United States	US	USLA	LA051	29.9841	-90.1529	555301	3	Metairie, Louisiana, United States	US	USLA	LA051	29.9841	-90.1529	555301	3	Metairie, Louisiana, United States	US	USLA	LA051	29.9841	-90.1529	555301	20220818093000	https://www.nola.com/news/courts/article_48706962-1e82-11ed-9017-9fc925a06906.html
1059122070	20210818	202108	2021	2021.6247	USA	THE US	USA								FRA	PARIS	FRA								0	0874	087	08	2	10.0	3	1	3	-2.78745644599303	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818093000	https://www.jamaicaobserver.com/news/china-and-us-spar-over-climate-on-twitter/
1059122071	20220719	202207	2022	2022.5452											PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	1	1	1	-7.50605326876513	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20220818093000	https://organiser.org/2022/08/18/91690/bharat/j-k-nia-raids-residence-of-accused-faisal-muneer-in-case-related-to-arms-ammunition-dropped-by-pakistani-drones/
1059122072	20220719	202207	2022	2022.5452	AUS	AUSTRALIA	AUS								GOV	GOVERNANCE						GOV			1	120	120	12	3	-4.0	2	1	2	0.68846815834768	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122073	20220719	202207	2022	2022.5452	AUS	AUSTRALIA	AUS								GOVBUS	CENTRAL BANK						GOV	BUS		1	090	090	09	2	-2.0	4	1	4	0.68846815834768	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122074	20220719	202207	2022	2022.5452	AUS	AUSTRALIA	AUS								GOVBUS	CENTRAL BANK						GOV	BUS		1	120	120	12	3	-4.0	2	1	2	0.68846815834768	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122075	20220719	202207	2022	2022.5452	FJI	FIJI	FJI								COP	POLICE						COP			1	010	010	01	1	0.0	2	1	2	-4.88466757123474	4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	4	Nanuya Levu, Western, Fiji	FJ	FJ05	40203	-16.9667	177.383	-1191447	20220818093000	http://www.msn.com/en-us/news/crime/man-accused-of-fatally-beating-wife-says-they-never-had-any-physical-arguments/ar-AA10MQWE
1059122076	20220719	202207	2022	2022.5452	FJI	FIJI	FJI								COP	POLICE						COP			1	010	010	01	1	0.0	2	1	2	-4.88466757123474	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	20220818093000	http://www.msn.com/en-us/news/crime/man-accused-of-fatally-beating-wife-says-they-never-had-any-physical-arguments/ar-AA10MQWE
1059122077	20220719	202207	2022	2022.5452	GOV	ADVISORY BOARD						GOV													1	042	042	04	1	1.9	8	1	8	-5.1948051948052	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220818093000	https://www.providencejournal.com/story/news/2022/08/18/rhode-island-drought-worsens-disaster-declaration-considered-farming/10348406002/
1059122078	20220719	202207	2022	2022.5452	GOVBUS	CENTRAL BANK						GOV	BUS												1	090	090	09	2	-2.0	3	1	3	0.68846815834768	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122079	20220719	202207	2022	2022.5452	GOVBUS	CENTRAL BANK						GOV	BUS												1	120	120	12	3	-4.0	3	1	3	0.68846815834768	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122080	20220719	202207	2022	2022.5452	GOVBUS	CENTRAL BANK						GOV	BUS		GOV	GOVERNANCE						GOV			1	090	090	09	2	-2.0	3	1	3	0.68846815834768	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122081	20220719	202207	2022	2022.5452	GOVBUS	CENTRAL BANK						GOV	BUS		GOV	GOVERNANCE						GOV			1	120	120	12	3	-4.0	3	1	3	0.68846815834768	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818093000	https://www.investordaily.com.au/regulation/51893-rba-to-up-engagement-with-economists-ahead-of-review
1059122082	20220719	202207	2022	2022.5452	PAK	PAKISTAN	PAK																		1	112	112	11	3	-2.0	1	1	1	-7.50605326876513	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20220818093000	https://organiser.org/2022/08/18/91690/bharat/j-k-nia-raids-residence-of-accused-faisal-muneer-in-case-related-to-arms-ammunition-dropped-by-pakistani-drones/
1059122083	20220719	202207	2022	2022.5452	USA	MEMPHIS	USA								FJI	FIJI	FJI								1	010	010	01	1	0.0	6	1	6	-4.88466757123474	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	4	Yasawa, Northern, Fiji	FJ	FJ03	40202	-16.1667	-179.983	-1199188	20220818093000	http://www.msn.com/en-us/news/crime/man-accused-of-fatally-beating-wife-says-they-never-had-any-physical-arguments/ar-AA10MQWE
1059122084	20220811	202208	2022	2022.6055											BUS	EMPLOYER						BUS			0	036	036	03	1	4.0	5	1	5	-0.71090047393365	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220818093000	https://www.dutchnews.nl/news/2022/08/supermarkets-are-avoiding-their-responsibilities-says-angry-remkes/
1059122085	20220811	202208	2022	2022.6055	BUS	EMPLOYER						BUS													0	036	036	03	1	4.0	5	1	5	-0.71090047393365	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220818093000	https://www.dutchnews.nl/news/2022/08/supermarkets-are-avoiding-their-responsibilities-says-angry-remkes/
1059122086	20220811	202208	2022	2022.6055	COPMIL	POLICE						COP	MIL		USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-3.68852459016393	4	Kingstown, Saint George, Saint Vincent And The Grenadines	VC	VC04	61295	13.1333	-61.2167	-1204477	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220818093000	https://www.providencejournal.com/story/news/2022/08/18/former-rhode-island-state-police-officer-job-rhode-island-public-transit-authority/10347944002/
1059122087	20220811	202208	2022	2022.6055	COPMIL	POLICE						COP	MIL		USA	RHODE ISLAND	USA								1	042	042	04	1	1.9	6	1	6	-3.68852459016393	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220818093000	https://www.providencejournal.com/story/news/2022/08/18/former-rhode-island-state-police-officer-job-rhode-island-public-transit-authority/10347944002/
1059122088	20220811	202208	2022	2022.6055	USA	RHODE ISLAND	USA								COPMIL	POLICE						COP	MIL		1	043	043	04	1	2.8	10	1	10	-3.68852459016393	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220818093000	https://www.providencejournal.com/story/news/2022/08/18/former-rhode-island-state-police-officer-job-rhode-island-public-transit-authority/10347944002/
1059122089	20220811	202208	2022	2022.6055	ZWEMIL	ZIMBABWE	ZWE					MIL													0	010	010	01	1	0.0	10	1	10	-0.625	4	Mbizo, Zimbabwe (general), Zimbabwe	ZI	ZI00	6322	-21.5167	28.8667	-2316313	0								4	Mbizo, Zimbabwe (general), Zimbabwe	ZI	ZI00	6322	-21.5167	28.8667	-2316313	20220818093000	https://www.thezimbabwemail.com/parliament-parliament/mliswa-booted-out-of-parliament-for-saying-zanu-pf-using-army-to-loot/
1059122090	20220817	202208	2022	2022.6219											CHRCTH	ROMAN CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	6	1	6	-2.02839756592292	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Russia	RS	RS		60	100	RS	20220818093000	https://www.fredericknewspost.com/news/20-40-100-years-ago-aug-18/article_e47ce334-2836-5709-96db-6f53a4f29e67.html
1059122091	20220817	202208	2022	2022.6219	CHRCTH	ROMAN CATHOLIC				CHR	CTH														1	043	043	04	1	2.8	6	1	6	-2.02839756592292	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Russia	RS	RS		60	100	RS	20220818093000	https://www.fredericknewspost.com/news/20-40-100-years-ago-aug-18/article_e47ce334-2836-5709-96db-6f53a4f29e67.html
1059122092	20220817	202208	2022	2022.6219	CHRCTH	ROMAN CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-2.02839756592292	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818093000	https://www.fredericknewspost.com/news/20-40-100-years-ago-aug-18/article_e47ce334-2836-5709-96db-6f53a4f29e67.html
1059122093	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								CHRCTH	ROMAN CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	2	1	2	-2.02839756592292	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818093000	https://www.fredericknewspost.com/news/20-40-100-years-ago-aug-18/article_e47ce334-2836-5709-96db-6f53a4f29e67.html
1059122094	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	043	043	04	1	2.8	10	1	10	-4.57433290978399	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818093000	https://www.bozemandailychronicle.com/ap_news/commentary-one-year-after-messy-withdrawal-america-shuns-afghanistan-and-its-women/article_80cb52ba-2293-56d2-ae92-b5344493d475.html
1059122095	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	7.79896013864817	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20220818093000	https://www.bizcommunity.com/Article/196/443/230685.html
1059122096	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	043	043	04	1	2.8	5	1	5	7.79896013864817	0								4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20220818093000	https://www.bizcommunity.com/Article/196/443/230685.html
1059122097	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	036	036	03	1	4.0	3	1	3	2.88659793814433	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220818093000	https://news.webindia123.com/news/Articles/Business/20220818/3974320.html
1059122098	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	3	1	3	-0.62160062160063	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818093000	https://www.jacksonville.com/story/opinion/columns/marcia-pledger/2022/08/18/new-world-food-mart-jacksonville-overcomes-supply-chain-challenges/10308200002/
1059122099	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	2	1	2	-4.75113122171946	0								4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	20220818093000	https://www.inverness-courier.co.uk/news/national/430-jobs-at-risk-as-orchard-house-foods-shuts-gateshead-factory-55915/
1059122100	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	18	2	18	-4.78390642203003	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20220818093000	https://www.inverness-courier.co.uk/news/national/430-jobs-at-risk-as-orchard-house-foods-shuts-gateshead-factory-55915/
